| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
| 95 | 2022-11-25 | 2022-12-01 | AMAT  |     105.880|      95.238|       0.000|     106.954|  Yes   |   2,488.555|   Long   | 0.060|
| 96 | 2022-11-29 | 2022-12-02 | PACB  |       9.475|       8.505|       0.000|      10.620|  Yes   |   2,854.815|   Long   | 0.025|
| 97 | 2022-12-01 | 2022-12-05 | TGTX  |       8.035|       7.218|       0.000|       8.131|  Yes   |   2,935.333|   Long   | 0.015|
| 98 | 2022-12-05 | 2023-03-14 | TMUS  |     150.709|     135.558|       0.000|     143.010|   No   |   2,788.056|   Long   | 0.089|
| 99 | 2022-12-07 | 2022-12-09 |  BNB  |     284.292|     255.852|       0.000|     286.065|  Yes   |   2,803.011|   Long   | 0.012|
|100 | 2022-12-12 | 2023-01-02 | ETSY  |     129.656|     116.568|       0.000|     116.542|   No   |   2,526.619|   Long   | 0.136|
|101 | 2022-12-15 | 2023-01-11 | WYNN  |      85.019|      76.455|       0.000|      96.061|  Yes   |   2,845.825|   Long   | 0.069|
|102 | 2022-12-19 | 2022-12-22 | PCAR  |      66.154|      59.463|       0.000|      66.489|  Yes   |   2,925.374|   Long   | 0.084|
|103 | 2022-12-21 | 2023-01-30 |  WSC  |      45.997|      41.346|       0.000|      47.495|  Yes   |   3,064.704|   Long   | 0.057|
|104 | 2022-12-26 | 2022-12-30 | CPRT  |      30.059|      27.045|       0.000|      30.425|  Yes   |   3,100.611|   Long   | 0.009|
|105 | 2022-12-30 | 2023-01-05 | IBRX  |       5.088|       4.563|       0.000|       4.540|   No   |   2,869.381|   Long   | 0.018|

Final trading capital is:2869.3806544304
Highest Capital: 3100.6107355794
Max Drawdown :-0.35574864922323
Win percentage is: 0.66666666666667
Average fee: 1.5124285714286
Average risk reward: 0.36821602980745


General Information about the all iterations:
Number of iterations: 10
Average of final trading capital: 2690.6374609015
Standart Deviation of final trading capital: 1559.3710341701

Average of risk reward ratio: 0.40540834864698
Standart Deviation of risk reward ratio: 0.055694965303728

Average of risk win percentage: 0.67607930396335
Standart Deviation of win percentage: 0.021919963373961

Average of max drawdown: -0.45513773685306
Standart Deviation of max drawdown: 0.11566357573275

Average of highest capital: 2898.7118202333
Standart Deviation of highest capital: 1458.1421532812


Amount of simulations where final trading capital is high gain: 6
Amount of simulations where final trading capital is medium gain: 9
Amount of simulations where final trading capital is minimum gain: 9
Amount of simulations where final trading capital is lower than initial investment: 1


+----------------------------------------------------------------------------------------------------------------------------------+


+----------------------------------------------------------------------------------------------------------------------------------+

| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
+----------------------------------------------------------------------------------------------------------------------------------+
| 1  | 2024-01-03 | 2024-01-09 |  HPQ  |      29.938|      26.910|       0.000|      30.137|  Yes   |   1,005.561|   Long   | 0.038|
| 2  | 2024-01-01 | 2024-01-10 | IOVA  |       8.211|       7.290|       0.000|       9.315|  Yes   |   1,140.418|   Long   | 0.111|
| 3  | 2024-01-08 | 2024-01-19 | WAVES |       2.487|       2.233|       0.000|       2.224|   No   |   1,032.423|   Long   | 0.006|
| 4  | 2024-01-19 | 2024-01-23 | HRTX  |       2.113|       1.881|       0.000|       2.164|  Yes   |   1,055.244|   Long   | 0.023|
| 5  | 2024-01-12 | 2024-01-29 |   M   |      18.555|      16.686|       0.000|      18.585|  Yes   |   1,056.048|   Long   | 0.015|
| 6  | 2024-01-15 | 2024-01-29 | TCOM  |      36.775|      32.895|       0.000|      36.908|  Yes   |   1,059.162|   Long   | 0.225|
| 7  | 2024-01-23 | 2024-01-31 | LINK  |      14.277|      12.843|       0.000|      15.392|  Yes   |   1,139.553|   Long   | 0.007|
| 8  | 2024-01-29 | 2024-02-05 | VIAV  |      10.036|       8.991|       0.000|       8.968|   No   |   1,025.443|   Long   | 0.046|
| 9  | 2024-02-05 | 2024-02-19 | HBAN  |      12.410|      11.160|       0.000|      12.743|  Yes   |   1,051.703|   Long   | 0.010|
| 10 | 2024-02-09 | 2024-02-26 | CSGP  |      83.157|      74.817|       0.000|      83.484|  Yes   |   1,054.631|   Long   | 0.027|
| 11 | 2024-02-26 | 2024-03-01 | AAOI  |      14.843|      13.257|       0.000|      15.023|  Yes   |   1,066.371|   Long   | 0.113|
| 12 | 2024-02-19 | 2024-03-05 |   Z   |      54.177|      48.168|       0.000|      54.097|   No   |   1,063.855|   Long   | 0.657|
| 13 | 2024-03-01 | 2024-03-12 | NWSA  |      26.330|      23.697|       0.000|      26.260|   No   |   1,060.021|   Long   | 0.000|
| 14 | 2024-03-12 | 2024-03-18 | HRTX  |       2.386|       2.124|       0.000|       2.936|  Yes   |   1,304.385|   Long   | 0.026|
| 15 | 2024-02-01 | 2024-03-22 | AGNC  |       9.703|       8.703|       0.000|       9.758|  Yes   |   1,309.843|   Long   | 0.033|
| 16 | 2024-03-22 | 2024-04-02 | INTC  |      42.609|      38.313|       0.000|      43.916|  Yes   |   1,348.042|   Long   | 0.039|
| 17 | 2024-04-02 | 2024-04-23 | JBLU  |       6.890|       6.201|       0.000|       6.180|   No   |   1,208.604|   Long   | 0.000|
| 18 | 2024-04-23 | 2024-04-30 | AKBA  |       1.392|       1.233|       0.000|       1.225|   No   |   1,057.613|   Long   | 0.022|
| 19 | 2024-04-30 | 2024-05-06 | PAGP  |      17.791|      16.002|       0.000|      18.333|  Yes   |   1,088.572|   Long   | 0.011|
| 20 | 2024-03-05 | 2024-05-08 | PANW  |     295.187|     262.017|       0.000|     302.665|  Yes   |   1,110.005|   Long   | 4.057|
| 21 | 2024-05-06 | 2024-05-14 |  MA   |     450.167|     404.433|       0.000|     454.109|  Yes   |   1,116.888|   Long   | 0.797|
| 22 | 2024-05-08 | 2024-05-14 | ESPR  |       2.061|       1.836|       0.000|       2.174|  Yes   |   1,175.449|   Long   | 0.021|
| 23 | 2024-05-14 | 2024-05-17 |  MAR  |     236.976|     212.283|       0.000|     237.116|   No   |   1,175.006|   Long   | 1.106|
| 24 | 2024-03-18 | 2024-05-23 |  EA   |     132.662|     119.232|       0.000|     134.342|  Yes   |   1,189.130|   Long   | 0.182|
| 25 | 2024-05-23 | 2024-05-29 | AMZN  |     181.121|     162.945|       0.000|     181.871|  Yes   |   1,192.631|   Long   | 0.071|
| 26 | 2024-05-27 | 2024-05-31 | SMCI  |      87.772|      78.723|       0.000|      78.621|   No   |   1,072.669|   Long   | 0.302|
| 27 | 2024-06-03 | 2024-06-06 | PCAR  |     105.836|      94.941|       0.000|     108.750|  Yes   |   1,100.805|   Long   | 0.346|
| 28 | 2024-06-06 | 2024-06-13 | PANW  |     297.450|     266.337|       0.000|     317.790|  Yes   |   1,160.827|   Long   | 1.520|
| 29 | 2024-06-13 | 2024-07-03 |  NOK  |       3.710|       3.339|       0.000|       3.845|  Yes   |   1,201.254|   Long   | 0.000|
| 30 | 2024-07-03 | 2024-07-08 | EBAY  |      52.716|      47.349|       0.000|      52.761|   No   |   1,201.247|   Long   | 0.106|
| 31 | 2024-05-31 | 2024-07-09 | NXPI  |     273.230|     244.890|       0.000|     273.793|  Yes   |   1,201.936|   Long   | 1.130|
| 32 | 2024-07-08 | 2024-07-12 |  APO  |     116.595|     104.328|       0.000|     119.630|  Yes   |   1,231.284|   Long   | 0.675|
| 33 | 2024-07-12 | 2024-07-26 | GOOGL |     185.097|     166.563|       0.000|     166.260|   No   |   1,117.263|   Long   | 0.027|
| 34 | 2024-05-20 | 2024-08-02 |  HST  |      18.401|      16.542|       0.000|      16.475|   No   |     994.889|   Long   | 0.021|
| 35 | 2024-07-10 | 2024-08-02 | NFLX  |     679.335|     609.885|       0.000|     608.702|   No   |     923.255|   Long   | 1.685|
| 36 | 2024-07-26 | 2024-08-05 | AVGO  |     151.888|     136.467|       0.000|     136.135|   No   |     811.982|   Long   | 0.258|
| 37 | 2024-08-05 | 2024-08-12 | GOOG  |     161.063|     144.576|       0.000|     163.697|  Yes   |     824.155|   Long   | 0.423|
| 38 | 2024-08-12 | 2024-08-14 | SATS  |      15.830|      13.950|       0.000|      17.202|  Yes   |     895.841|   Long   | 0.330|
| 39 | 2024-08-09 | 2024-08-20 | NVAX  |      11.639|      10.440|       0.000|      12.911|  Yes   |     982.580|   Long   | 0.039|
| 40 | 2024-08-15 | 2024-08-26 | SBRA  |      16.280|      14.643|       0.000|      16.491|  Yes   |     993.174|   Long   | 0.010|
| 41 | 2024-08-20 | 2024-08-26 |  ZEC  |      41.599|      37.413|       0.000|      37.275|   No   |     892.707|   Long   | 0.029|
| 42 | 2024-08-29 | 2024-09-05 |  CPB  |      49.353|      44.325|       0.000|      51.099|  Yes   |     923.140|   Long   | 0.103|
| 43 | 2024-08-26 | 2024-09-16 | TSLA  |     213.337|     191.889|       0.000|     226.357|  Yes   |     974.221|   Long   | 0.127|
| 44 | 2024-08-02 | 2024-09-20 |  BKR  |      35.927|      32.166|       0.000|      35.886|   No   |     972.194|   Long   | 0.187|
| 45 | 2024-09-20 | 2024-09-25 | UNIT  |       5.263|       4.698|       0.000|       5.317|  Yes   |     981.309|   Long   | 0.043|
| 46 | 2024-09-25 | 2024-10-02 |  MAT  |      18.843|      16.893|       0.000|      18.873|  Yes   |     981.875|   Long   | 0.073|
| 47 | 2024-10-02 | 2024-10-08 | MRVL  |      72.188|      64.836|       0.000|      72.819|  Yes   |     989.077|   Long   | 0.148|
| 48 | 2024-10-08 | 2024-10-17 | INFN  |       6.698|       6.003|       0.000|       6.715|  Yes   |     990.657|   Long   | 0.028|
| 49 | 2024-10-17 | 2024-10-22 |  NOK  |       4.350|       3.906|       0.000|       4.671|  Yes   |   1,062.639|   Long   | 0.010|
| 50 | 2024-09-16 | 2024-10-30 |  AZN  |      79.250|      71.136|       0.000|      71.087|   No   |     963.680|   Long   | 0.210|
| 51 | 2024-09-05 | 2024-11-01 | CTSH  |      76.944|      69.084|       0.000|      74.610|   No   |     934.670|   Long   | 0.184|

Final trading capital is:990.65735574757
Highest Capital: 1348.0417672691
Max Drawdown :-0.39765840049063
Win percentage is: 0.66666666666667
Average fee: 1.1873529411765
Average risk reward: 0.30657541016101


General Information about the all iterations:
Number of iterations: 10
Average of final trading capital: 658.63873912618
Standart Deviation of final trading capital: 225.15186633064

Average of risk reward ratio: 0.27794228721904
Standart Deviation of risk reward ratio: 0.069147948380905

Average of risk win percentage: 0.61900225445368
Standart Deviation of win percentage: 0.10035503619081

Average of max drawdown: -0.54096607411844
Standart Deviation of max drawdown: 0.14592458734789

Average of highest capital: 1255.9549976846
Standart Deviation of highest capital: 197.38861776153


Amount of simulations where final trading capital is high gain: 0
Amount of simulations where final trading capital is medium gain: 0
Amount of simulations where final trading capital is minimum gain: 0
Amount of simulations where final trading capital is lower than initial investment: 10

when stoploss uses close price instead of lower price.
+----------------------------------------------------------------------------------------------------------------------------------+

| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
+----------------------------------------------------------------------------------------------------------------------------------+
| 1  | 2024-01-05 | 2024-01-16 | USDC  |       1.000|       0.900|       0.000|       1.000|   No   |     995.096|   Long   | 0.000|
| 2  | 2024-01-01 | 2024-01-24 | AAPL  |     185.791|     167.076|       0.000|     194.438|  Yes   |   1,037.331|   Long   | 0.151|
| 3  | 2024-01-16 | 2024-01-24 | PCAR  |      94.435|      84.645|       0.000|     100.477|  Yes   |   1,096.757|   Long   | 0.385|
| 4  | 2024-01-08 | 2024-01-26 |  CG   |      39.975|      35.883|       0.000|      40.425|  Yes   |   1,107.009|   Long   | 0.105|
| 5  | 2024-01-24 | 2024-01-26 | AGNC  |       9.750|       8.748|       0.000|       9.788|  Yes   |   1,110.304|   Long   | 0.030|
| 6  | 2024-01-29 | 2024-02-06 | AAOI  |      16.430|      14.373|       0.000|      18.981|  Yes   |   1,285.325|   Long   | 0.460|
| 7  | 2024-01-31 | 2024-02-06 |  WDC  |      57.335|      51.525|       0.000|      58.404|  Yes   |   1,304.627|   Long   | 0.085|
| 8  | 2024-02-05 | 2024-02-08 | ARCC  |      19.997|      17.973|       0.000|      19.967|   No   |   1,302.002|   Long   | 0.027|
| 9  | 2024-02-07 | 2024-02-09 |   M   |      18.600|      16.686|       0.000|      18.975|  Yes   |   1,327.228|   Long   | 0.060|
| 10 | 2024-02-09 | 2024-02-14 | EXPE  |     131.613|     117.999|       0.000|     134.271|  Yes   |   1,352.803|   Long   | 0.503|
| 11 | 2024-02-19 | 2024-02-26 | ERIC  |       5.363|       4.824|       0.000|       5.410|  Yes   |   1,363.531|   Long   | 0.003|
| 12 | 2024-02-16 | 2024-02-28 |  MU   |      79.634|      71.550|       0.000|      89.505|  Yes   |   1,530.347|   Long   | 0.134|
| 13 | 2024-02-26 | 2024-03-07 | ESPR  |       2.631|       2.367|       0.000|       2.324|   No   |   1,368.772|   Long   | 0.001|
| 14 | 2024-03-07 | 2024-03-11 |  CSX  |      37.939|      34.128|       0.000|      37.974|  Yes   |   1,369.025|   Long   | 0.019|
| 15 | 2024-03-11 | 2024-03-30 | USDT  |       1.000|       0.900|       0.000|       1.000|   No   |   1,362.395|   Long   | 0.000|
| 16 | 2024-02-12 | 2024-04-11 | LITE  |      50.367|      45.306|       0.000|      45.012|   No   |   1,222.162|   Long   | 0.027|
| 17 | 2024-04-01 | 2024-04-12 | LINK  |      18.393|      16.542|       0.000|      16.528|   No   |   1,083.089|   Long   | 0.013|
| 18 | 2024-04-11 | 2024-04-23 | JBLU  |       6.904|       6.183|       0.000|       6.156|   No   |     949.699|   Long   | 0.034|
| 19 | 2024-04-15 | 2024-04-24 | EBAY  |      51.048|      45.801|       0.000|      50.965|   No   |     946.957|   Long   | 0.158|
| 20 | 2024-04-23 | 2024-04-30 | OCGN  |       1.250|       1.125|       0.000|       1.311|  Yes   |     989.437|   Long   | 0.000|
| 21 | 2024-04-29 | 2024-05-07 |  BCH  |     465.697|     419.049|       0.000|     470.397|  Yes   |     997.836|   Long   | 0.087|
| 22 | 2024-05-01 | 2024-05-07 |  CG   |      41.014|      36.873|       0.000|      41.698|  Yes   |   1,013.261|   Long   | 0.044|
| 23 | 2024-02-29 | 2024-05-10 | HUBG  |      43.096|      38.277|       0.000|      43.487|  Yes   |   1,025.929|   Long   | 0.566|
| 24 | 2024-05-07 | 2024-05-10 |  BNB  |     577.844|     519.741|       0.000|     585.562|  Yes   |   1,032.647|   Long   | 0.354|
| 25 | 2024-05-13 | 2024-05-17 | DXCM  |     126.079|     112.455|       0.000|     130.793|  Yes   |   1,069.364|   Long   | 1.129|
| 26 | 2024-05-17 | 2024-05-23 |  KDP  |      33.764|      30.375|       0.000|      33.904|  Yes   |   1,072.708|   Long   | 0.014|
| 27 | 2024-05-23 | 2024-06-06 | AAPL  |     186.897|     168.192|       0.000|     194.365|  Yes   |   1,109.051|   Long   | 0.017|
| 28 | 2024-05-27 | 2024-06-07 | AMZN  |     182.363|     163.935|       0.000|     184.300|  Yes   |   1,117.736|   Long   | 0.213|
| 29 | 2024-06-10 | 2024-06-13 |   M   |      18.650|      16.785|       0.000|      18.955|  Yes   |   1,134.689|   Long   | 0.000|
| 30 | 2024-06-14 | 2024-06-17 |  BNB  |     603.628|     542.862|       0.000|     604.368|   No   |   1,134.429|   Long   | 0.448|
| 31 | 2024-06-06 | 2024-06-25 | IBRX  |       6.114|       5.481|       0.000|       7.126|  Yes   |   1,317.702|   Long   | 0.024|
| 32 | 2024-06-25 | 2024-06-27 | MCHP  |      89.227|      80.235|       0.000|      88.883|   No   |   1,311.885|   Long   | 0.077|
| 33 | 2024-06-27 | 2024-07-09 | QCOM  |     196.051|     175.635|       0.000|     206.469|  Yes   |   1,373.392|   Long   | 0.901|
| 34 | 2024-07-09 | 2024-07-15 | EBAY  |      52.780|      47.385|       0.000|      53.583|  Yes   |   1,393.265|   Long   | 0.130|
| 35 | 2024-05-21 | 2024-07-18 | FAST  |      66.322|      59.679|       0.000|      68.498|  Yes   |   1,427.093|   Long   | 0.012|
| 36 | 2024-07-19 | 2024-07-23 | ARCC  |      20.736|      18.639|       0.000|      20.837|  Yes   |   1,432.971|   Long   | 0.026|
| 37 | 2024-06-18 | 2024-07-25 | TCOM  |      50.003|      44.955|       0.000|      44.943|   No   |   1,320.667|   Long   | 0.053|
| 38 | 2024-07-25 | 2024-07-29 |  OPK  |       1.427|       1.278|       0.000|       1.412|   No   |   1,301.794|   Long   | 0.007|
| 39 | 2024-07-29 | 2024-08-02 |  WDC  |      66.943|      59.787|       0.000|      59.203|   No   |   1,153.719|   Long   | 0.513|
| 40 | 2024-07-23 | 2024-08-05 |  ADI  |     231.491|     207.288|       0.000|     205.532|   No   |     996.964|   Long   | 1.171|
| 41 | 2024-08-02 | 2024-08-06 | MCRB  |       1.293|       1.125|       0.000|       1.123|   No   |     835.799|   Long   | 0.043|
| 42 | 2024-07-15 | 2024-08-14 | COST  |     851.621|     763.857|       0.000|     857.501|  Yes   |     840.678|   Long   | 2.891|
| 43 | 2024-08-08 | 2024-08-15 |  GEN  |      24.875|      22.266|       0.000|      24.743|   No   |     835.318|   Long   | 0.135|
| 44 | 2024-08-06 | 2024-08-16 | FLEX  |      29.007|      25.875|       0.000|      31.535|  Yes   |     907.633|   Long   | 0.257|
| 45 | 2024-08-14 | 2024-08-21 | GOOG  |     162.236|     145.827|       0.000|     167.459|  Yes   |     932.747|   Long   | 0.206|
| 46 | 2024-08-19 | 2024-08-26 | SBRA  |      16.362|      14.670|       0.000|      16.443|  Yes   |     936.214|   Long   | 0.062|
| 47 | 2024-08-27 | 2024-09-04 |  XMR  |     155.930|     140.013|       0.000|     170.517|  Yes   |   1,022.733|   Long   | 0.360|
| 48 | 2024-09-02 | 2024-09-12 |  TER  |     125.370|     112.086|       0.000|     127.129|  Yes   |   1,034.042|   Long   | 0.830|
| 49 | 2024-08-23 | 2024-09-18 | MSFT  |     417.139|     375.111|       0.000|     430.767|  Yes   |   1,060.297|   Long   | 0.349|
| 50 | 2024-09-05 | 2024-09-18 |  OPK  |       1.606|       1.440|       0.000|       1.616|  Yes   |   1,063.360|   Long   | 0.006|
| 51 | 2024-09-12 | 2024-09-20 | PYPL  |      70.590|      63.324|       0.000|      76.566|  Yes   |   1,146.025|   Long   | 0.230|
| 52 | 2024-09-18 | 2024-09-23 | RVNC  |       5.992|       5.391|       0.000|       5.324|   No   |   1,026.764|   Long   | 0.002|
| 53 | 2024-09-26 | 2024-10-08 | VNOM  |      44.709|      39.600|       0.000|      49.847|  Yes   |   1,143.927|   Long   | 0.709|
| 54 | 2024-10-08 | 2024-10-14 | ACGL  |     110.029|      98.919|       0.000|     110.146|  Yes   |   1,144.093|   Long   | 0.119|
